period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-11,45.426,21.815,21.815,0.982,20.833,14.167,20.833,14.167,0.0,45.426,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 4.04}","{""A"": 15.83, ""D"": 5.98}"
2038-12,45.426,21.815,21.815,0.982,20.833,14.167,20.833,14.167,0.0,45.426,BASE,"{""D"": 4.19, ""A"": 15.83, ""B"": 7.63}","{""A"": 15.83, ""D"": 5.98}"
2039-01,45.426,35.0,35.0,1.575,26.667,17.5,26.667,17.5,0.0,52.185,BASE,"{""D"": 8.37, ""A"": 15.83, ""B"": 4.04}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2039-02,52.185,29.189,29.189,1.314,26.667,17.5,26.667,17.5,0.0,53.394,BASE,"{""D"": 4.52, ""A"": 15.83, ""B"": 7.63}","{""A"": 15.83, ""B"": 9.17, ""D"": 4.19}"
2039-03,53.394,28.242,28.242,1.271,26.667,17.5,26.667,17.5,0.0,53.698,BASE,"{""D"": 8.06, ""A"": 15.83, ""B"": 4.04}","{""A"": 15.83, ""B"": 4.04, ""D"": 8.37}"
2039-04,53.698,27.98,27.98,1.259,26.667,17.5,26.667,17.5,0.0,53.752,BASE,"{""D"": 4.47, ""A"": 15.83, ""B"": 7.63}","{""A"": 15.83, ""B"": 7.63, ""D"": 4.52}"
2039-05,53.752,27.938,27.938,1.257,26.667,17.5,26.667,17.5,0.0,53.766,BASE,"{""D"": 8.05, ""A"": 15.83, ""B"": 4.04}","{""A"": 15.83, ""B"": 4.04, ""D"": 8.06}"
2039-06,53.766,27.926,27.926,1.257,26.667,17.5,26.667,17.5,0.0,53.768,BASE,"{""D"": 4.46, ""A"": 15.83, ""B"": 7.63}","{""A"": 15.83, ""B"": 7.63, ""D"": 4.47}"
2039-07,53.768,27.924,27.924,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 8.05, ""A"": 15.83, ""B"": 4.04}","{""A"": 15.83, ""B"": 4.04, ""D"": 8.05}"
2039-08,53.769,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 4.46, ""A"": 15.83, ""B"": 7.63}","{""A"": 15.83, ""B"": 7.63, ""D"": 4.46}"
2039-09,53.769,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 8.05, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 4.04, ""D"": 8.05}"
2039-10,53.769,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 4.46, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 7.63, ""D"": 4.46}"
2039-11,53.769,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 9.02, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 4.04, ""D"": 8.05}"
2039-12,53.769,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,53.769,BASE,"{""D"": 8.76, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 7.63, ""D"": 4.46}"
2040-01,53.769,34.019,34.019,1.531,32.5,20.833,32.5,20.833,0.0,53.757,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.02}"
2040-02,53.757,33.757,33.757,1.519,32.5,20.833,32.5,20.833,0.0,53.495,BASE,"{""D"": 9.02, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 8.76}"
2040-03,53.495,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.494,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-04,53.494,34.019,34.019,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.02}"
2040-05,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-06,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-07,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-08,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-09,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-10,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,"{""D"": 9.03}","{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-11,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
2040-12,53.482,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,53.482,BASE,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 9.03}"
