period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-08,47.212,24.195,24.195,0.29,23.958,16.292,23.958,16.292,0.0,47.158,ZBO,"{""D"": 1.0, ""C"": 10.83, ""A"": 15.83, ""B"": 7.83}","{""A"": 15.83, ""B"": 7.85, ""D"": 0.51}"
2038-09,47.158,24.248,24.248,0.291,23.958,16.292,23.958,16.292,0.0,47.156,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 15.83, ""B"": 6.8}","{""A"": 15.83, ""B"": 2.91, ""D"": 5.5}"
2038-10,47.156,24.219,24.219,0.291,23.958,16.292,23.958,16.292,0.0,47.126,ZBO,"{""D"": 1.03, ""C"": 10.83, ""A"": 15.83, ""B"": 3.71}","{""A"": 15.83, ""B"": 7.84, ""D"": 0.55}"
2038-11,47.126,24.249,24.249,0.291,23.958,16.292,23.958,16.292,0.0,47.126,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 15.83}","{""A"": 15.83, ""B"": 2.92, ""D"": 5.5}"
2038-12,47.126,24.235,24.235,0.291,23.958,16.292,23.958,16.292,0.0,47.111,ZBO,"{""D"": 3.05, ""C"": 10.83, ""A"": 15.83, ""B"": 0.5}","{""A"": 15.83, ""B"": 7.83, ""D"": 0.57}"
2039-01,47.111,40.963,40.963,0.492,30.667,20.125,30.667,20.125,0.0,56.916,ZBO,"{""D"": 6.99, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""B"": 6.8, ""D"": 7.5}"
2039-02,56.916,32.66,32.66,0.392,30.667,20.125,30.667,20.125,0.0,58.518,ZBO,"{""D"": 4.65, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 3.71, ""D"": 2.28}"
2039-03,58.518,31.91,31.91,0.383,30.667,20.125,30.667,20.125,0.0,59.378,ZBO,"{""D"": 6.13, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 5.24}"
2039-04,59.378,30.657,30.657,0.368,30.667,20.125,30.667,20.125,0.0,59.0,ZBO,"{""D"": 5.03, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 3.49}"
2039-05,59.0,31.265,31.265,0.375,30.667,20.125,30.667,20.125,0.0,59.223,ZBO,"{""D"": 5.91, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 4.6}"
2039-06,59.223,30.94,30.94,0.371,30.667,20.125,30.667,20.125,0.0,59.126,ZBO,"{""D"": 5.13, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 3.77}"
2039-07,59.126,31.098,31.098,0.373,30.667,20.125,30.667,20.125,0.0,59.183,ZBO,"{""D"": 5.85, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 4.43}"
2039-08,59.183,31.013,31.013,0.372,30.667,20.125,30.667,20.125,0.0,59.158,ZBO,"{""D"": 5.15, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 3.85}"
2039-09,59.158,31.054,31.054,0.373,30.667,20.125,30.667,20.125,0.0,59.173,ZBO,"{""D"": 5.84, ""A"": 15.83, ""B"": 4.29}","{""C"": 10.83, ""A"": 15.83, ""D"": 4.39}"
2039-10,59.173,31.032,31.032,0.372,30.667,20.125,30.667,20.125,0.0,59.166,ZBO,"{""D"": 5.16, ""A"": 15.83, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 3.87}"
2039-11,59.166,31.043,31.043,0.373,30.667,20.125,30.667,20.125,0.0,59.17,ZBO,"{""D"": 8.33, ""A"": 15.83, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""D"": 4.38}"
2039-12,59.17,31.037,31.037,0.372,30.667,20.125,30.667,20.125,0.0,59.169,ZBO,"{""D"": 5.16, ""A"": 15.83, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 3.87}"
2040-01,59.169,39.287,39.287,0.471,37.375,23.958,37.375,23.958,0.0,60.609,ZBO,"{""D"": 6.97, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.29, ""D"": 8.33}"
2040-02,60.609,39.038,39.038,0.468,37.375,23.958,37.375,23.958,0.0,61.803,ZBO,"{""D"": 3.97, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 5.16}"
2040-03,61.803,37.846,37.846,0.454,37.375,23.958,37.375,23.958,0.0,61.82,ZBO,"{""D"": 6.95, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.97}"
2040-04,61.82,37.843,37.843,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.95, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.97}"
2040-05,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 6.95, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.95}"
2040-06,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.95, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.95}"
2040-07,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 6.95, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.95}"
2040-08,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.95, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.95}"
2040-09,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 6.95}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.95}"
2040-10,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.95}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.95}"
2040-11,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.95}"
2040-12,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.95}"
