period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-05,46.195,21.088,21.088,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-06,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-07,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-08,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.06, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-09,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 14.77}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-10,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.49, ""C"": 10.83, ""A"": 15.6}","{""C"": 10.83, ""A"": 10.19, ""D"": 0.06}"
2038-11,46.196,21.026,21.026,0.252,20.833,14.167,20.833,14.167,0.0,46.136,ZBO,"{""D"": 8.95, ""C"": 10.83, ""A"": 7.13}","{""C"": 10.83, ""A"": 0.19, ""D"": 10.0}"
2038-12,46.136,21.147,21.147,0.254,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.25, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 9.83, ""D"": 0.49}"
2039-01,46.196,35.619,35.619,0.427,26.667,17.5,26.667,17.5,0.0,54.721,ZBO,"{""D"": 0.43, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 8.95}"
2039-02,54.721,26.92,26.92,0.323,26.667,17.5,26.667,17.5,0.0,54.652,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.25}"
2039-03,54.652,27.094,27.094,0.325,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.33, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.43}"
2039-04,54.754,26.99,26.99,0.324,26.667,17.5,26.667,17.5,0.0,54.753,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-05,54.753,26.992,26.992,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.33}"
2039-06,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-07,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 1.39, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-08,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.56, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-09,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 9.02, ""A"": 15.83}","{""C"": 10.83, ""A"": 14.77, ""D"": 1.39}"
2039-10,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83, ""B"": 1.74}","{""C"": 10.83, ""A"": 15.6, ""D"": 0.56}"
2039-11,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 6.23, ""A"": 15.83}","{""C"": 10.83, ""A"": 7.13, ""D"": 9.02}"
2039-12,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 4.42, ""A"": 15.83, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2040-01,54.754,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.754,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-02,54.754,32.824,32.824,0.394,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.74, ""D"": 4.42}"
2040-03,54.684,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-04,54.684,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-05,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-06,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-07,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-08,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-09,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-10,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-11,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-12,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
