period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-09,44.954,25.108,25.108,1.13,23.958,16.292,23.958,16.292,0.0,44.974,BASE,"{""D"": 9.58, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 4.0, ""D"": 5.28}"
2038-10,44.974,25.005,25.005,1.125,23.958,16.292,23.958,16.292,0.0,44.896,BASE,"{""D"": 4.48, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 6.75, ""D"": 2.42}"
2038-11,44.896,25.097,25.097,1.129,23.958,16.292,23.958,16.292,0.0,44.905,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 4.0, ""D"": 5.27}"
2038-12,44.905,25.048,25.048,1.127,23.958,16.292,23.958,16.292,0.0,44.868,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 6.75, ""D"": 2.46}"
2039-01,44.868,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,45.239,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-02,45.239,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,45.61,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-03,45.61,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,45.98,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-04,45.98,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,46.351,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-05,46.351,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,46.722,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-06,46.722,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,47.093,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-07,47.093,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,47.464,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-08,47.464,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,47.835,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-09,47.835,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,48.205,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-10,48.205,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,48.576,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-11,48.576,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,48.947,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2039-12,48.947,32.5,32.5,1.462,30.667,20.125,30.667,20.125,0.0,49.318,BASE,"{""D"": 10.0, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.5}"
2040-01,49.318,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,45.368,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-02,45.368,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,41.418,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-03,41.418,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,37.468,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-04,37.468,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,33.518,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-05,33.518,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,29.568,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-06,29.568,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,25.618,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-07,25.618,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,21.668,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-08,21.668,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,17.718,BASE,"{""D"": 10.0, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-09,17.718,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,13.768,BASE,"{""D"": 10.0}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-10,13.768,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,9.818,BASE,"{""D"": 10.0}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-11,9.818,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,5.868,BASE,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2040-12,5.868,35.0,35.0,1.575,37.375,23.958,37.375,23.958,0.0,1.918,BASE,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
