period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2035-12,25.243,8.726,8.726,0.393,8.333,6.667,8.333,6.667,0.0,25.243,BASE,"{""C"": 10.83, ""A"": 11.67, ""B"": 0.39}","{""B"": 8.33, ""E"": 0.39}"
2036-01,25.243,17.981,17.981,0.809,11.667,8.75,11.667,8.75,0.0,30.748,BASE,"{""E"": 1.2, ""C"": 10.83, ""A"": 15.83}","{""A"": 11.67, ""B"": 6.31}"
2036-02,30.748,12.868,12.868,0.579,11.667,8.75,11.667,8.75,0.0,31.371,BASE,"{""E"": 0.58, ""C"": 10.83, ""A"": 5.98}","{""A"": 11.67, ""E"": 1.2}"
2036-03,31.371,12.246,12.246,0.551,11.667,8.75,11.667,8.75,0.0,31.399,BASE,"{""E"": 0.18, ""C"": 10.83, ""A"": 5.37}","{""A"": 11.67, ""E"": 0.58}"
2036-04,31.399,12.235,12.235,0.551,11.667,8.75,11.667,8.75,0.0,31.417,BASE,"{""E"": 0.53, ""C"": 10.83, ""A"": 5.02}","{""A"": 11.67, ""B"": 0.39, ""E"": 0.18}"
2036-05,31.417,12.2,12.2,0.549,11.667,8.75,11.667,8.75,0.0,31.401,BASE,"{""E"": 0.55, ""C"": 10.83, ""A"": 5.0}","{""A"": 11.67, ""E"": 0.53}"
2036-06,31.401,12.216,12.216,0.55,11.667,8.75,11.667,8.75,0.0,31.4,BASE,"{""E"": 0.55, ""C"": 10.83, ""A"": 5.0}","{""A"": 11.67, ""E"": 0.55}"
2036-07,31.4,12.216,12.216,0.147,11.667,8.75,11.667,8.75,0.0,31.803,ZBO,"{""C"": 10.83, ""A"": 4.62}","{""A"": 11.67, ""E"": 0.55}"
2036-08,31.803,11.667,11.667,0.14,11.667,8.75,11.667,8.75,0.0,31.663,ZBO,"{""C"": 10.83, ""A"": 5.14}","{""A"": 11.67}"
2036-09,31.663,11.667,11.667,0.14,11.667,8.75,11.667,8.75,0.0,31.523,ZBO,"{""E"": 0.04, ""C"": 10.83, ""A"": 5.1, ""B"": 1.24}","{""A"": 11.67}"
2036-10,31.523,11.708,11.708,0.14,11.667,8.75,11.667,8.75,0.0,31.424,ZBO,"{""E"": 0.14, ""C"": 10.83, ""A"": 3.76}","{""A"": 11.67, ""E"": 0.04}"
2036-11,31.424,11.807,11.807,0.142,11.667,8.75,11.667,8.75,0.0,31.423,ZBO,"{""E"": 0.14, ""C"": 10.83, ""A"": 5.0}","{""A"": 11.67, ""E"": 0.14}"
2036-12,31.423,11.808,11.808,0.142,11.667,8.75,11.667,8.75,0.0,31.423,ZBO,"{""C"": 10.83, ""A"": 5.14}","{""A"": 11.67, ""E"": 0.14}"
2037-01,31.423,27.904,27.904,0.335,15.833,11.25,15.833,11.25,0.0,43.159,ZBO,"{""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.24}"
2037-02,43.159,16.815,16.815,0.202,15.833,11.25,15.833,11.25,0.0,43.939,ZBO,"{""C"": 10.83, ""A"": 15.48}","{""C"": 10.83, ""A"": 5.98}"
2037-03,43.939,16.208,16.208,0.194,15.833,11.25,15.833,11.25,0.0,44.119,ZBO,"{""C"": 10.83, ""A"": 13.32}","{""C"": 10.83, ""A"": 5.37}"
2037-04,44.119,15.851,15.851,0.19,15.833,11.25,15.833,11.25,0.0,43.947,ZBO,"{""C"": 10.83, ""A"": 13.32}","{""C"": 10.83, ""A"": 5.02}"
2037-05,43.947,15.833,15.833,0.19,15.833,11.25,15.833,11.25,0.0,43.757,ZBO,"{""C"": 10.83, ""A"": 13.31, ""B"": 0.02}","{""C"": 10.83, ""A"": 5.0}"
2037-06,43.757,15.833,15.833,0.19,15.833,11.25,15.833,11.25,0.0,43.567,ZBO,"{""E"": 0.44, ""C"": 10.83, ""A"": 12.86, ""B"": 0.99}","{""C"": 10.83, ""A"": 5.0}"
2037-07,43.567,15.897,15.897,0.191,15.833,11.25,15.833,11.25,0.0,43.44,ZBO,"{""E"": 0.06, ""C"": 10.83, ""A"": 12.27, ""B"": 0.13}","{""C"": 10.83, ""A"": 4.62, ""E"": 0.44}"
2037-08,43.44,16.03,16.03,0.192,15.833,11.25,15.833,11.25,0.0,43.445,ZBO,"{""E"": 0.08, ""C"": 10.83, ""A"": 13.11}","{""C"": 10.83, ""A"": 5.14, ""E"": 0.06}"
2037-09,43.445,16.025,16.025,0.192,15.833,11.25,15.833,11.25,0.0,43.444,ZBO,"{""E"": 0.44, ""C"": 10.83, ""A"": 12.88, ""B"": 1.54}","{""C"": 10.83, ""A"": 5.1, ""B"": 0.02, ""E"": 0.08}"
2037-10,43.444,16.021,16.021,0.192,15.833,11.25,15.833,11.25,0.0,43.44,ZBO,"{""E"": 0.06, ""C"": 10.83, ""A"": 11.71}","{""C"": 10.83, ""A"": 3.76, ""B"": 0.99, ""E"": 0.44}"
2037-11,43.44,16.03,16.03,0.192,15.833,11.25,15.833,11.25,0.0,43.444,ZBO,"{""E"": 0.05, ""D"": 5.77, ""C"": 10.83, ""A"": 7.5}","{""C"": 10.83, ""A"": 5.0, ""B"": 0.13, ""E"": 0.06}"
2037-12,43.444,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,43.445,ZBO,"{""C"": 10.83, ""A"": 13.32}","{""C"": 10.83, ""A"": 5.14, ""E"": 0.05}"
2038-01,43.445,31.382,31.382,0.377,23.958,16.292,23.958,16.292,0.0,50.492,ZBO,"{""E"": 0.84, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.54, ""D"": 3.17}"
2038-02,50.492,27.152,27.152,0.326,23.958,16.292,23.958,16.292,0.0,53.36,ZBO,"{""E"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.48, ""E"": 0.84}"
2038-03,53.36,24.258,24.258,0.291,23.958,16.292,23.958,16.292,0.0,53.369,ZBO,"{""E"": 0.1, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 13.32, ""E"": 0.11}"
2038-04,53.369,24.249,24.249,0.291,23.958,16.292,23.958,16.292,0.0,53.369,ZBO,"{""E"": 0.1, ""D"": 0.26, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 13.32, ""E"": 0.1}"
2038-05,53.369,24.249,24.249,0.291,23.958,16.292,23.958,16.292,0.0,53.369,ZBO,"{""E"": 0.41, ""D"": 0.74, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 13.31, ""E"": 0.1}"
2038-06,53.369,24.246,24.246,0.291,23.958,16.292,23.958,16.292,0.0,53.365,ZBO,"{""E"": 0.74, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 12.86, ""D"": 0.14, ""E"": 0.41}"
2038-07,53.365,24.245,24.245,0.291,23.958,16.292,23.958,16.292,0.0,53.361,ZBO,"{""E"": 0.32, ""D"": 0.25, ""C"": 10.83, ""A"": 15.83, ""B"": 1.54}","{""C"": 10.83, ""A"": 12.27, ""D"": 0.41, ""E"": 0.74}"
2038-08,53.361,24.254,24.254,0.291,23.958,16.292,23.958,16.292,0.0,53.366,ZBO,"{""E"": 0.4, ""D"": 1.3, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 13.11, ""E"": 0.32}"
2038-09,53.366,24.248,24.248,0.291,23.958,16.292,23.958,16.292,0.0,53.365,ZBO,"{""E"": 0.98, ""D"": 3.51, ""C"": 10.83, ""A"": 15.83, ""B"": 6.31}","{""C"": 10.83, ""A"": 12.88, ""D"": 0.14, ""E"": 0.4}"
2038-10,53.365,24.242,24.242,0.291,23.958,16.292,23.958,16.292,0.0,53.358,ZBO,"{""E"": 2.43, ""C"": 10.83, ""A"": 15.83, ""B"": 2.45}","{""C"": 10.83, ""A"": 11.71, ""D"": 0.72, ""E"": 0.98}"
2038-11,53.358,24.232,24.232,0.291,23.958,16.292,23.958,16.292,0.0,53.341,ZBO,"{""E"": 0.13, ""D"": 7.69, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 7.5, ""B"": 1.54, ""D"": 1.93, ""E"": 2.43}"
2038-12,53.341,24.277,24.277,0.291,23.958,16.292,23.958,16.292,0.0,53.368,ZBO,"{""D"": 1.84, ""C"": 10.83, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 13.32, ""E"": 0.13}"
2039-01,53.368,38.747,38.747,0.465,30.667,20.125,30.667,20.125,0.0,60.984,ZBO,"{""E"": 2.85, ""D"": 3.54, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""B"": 6.31, ""D"": 5.77}"
2039-02,60.984,33.343,33.343,0.4,30.667,20.125,30.667,20.125,0.0,63.26,ZBO,"{""E"": 1.73, ""D"": 2.63, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 2.45, ""D"": 1.38, ""E"": 2.85}"
2039-03,63.26,31.053,31.053,0.373,30.667,20.125,30.667,20.125,0.0,63.274,ZBO,"{""E"": 1.9, ""D"": 3.36, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 2.66, ""E"": 1.73}"
2039-04,63.274,31.037,31.037,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.85, ""D"": 2.68, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 1.97, ""E"": 1.9}"
2039-05,63.272,31.04,31.04,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 3.35, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 2.52, ""E"": 1.85}"
2039-06,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 2.68, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 2.01, ""E"": 1.86}"
2039-07,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 3.35, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 2.51, ""E"": 1.86}"
2039-08,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 2.68, ""A"": 15.83, ""B"": 0.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 2.01, ""E"": 1.86}"
2039-09,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 3.35, ""A"": 15.83, ""B"": 4.29}","{""C"": 10.83, ""A"": 15.83, ""D"": 2.51, ""E"": 1.86}"
2039-10,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 2.68, ""A"": 15.83, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 2.01, ""E"": 1.86}"
2039-11,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.86, ""D"": 5.85, ""A"": 15.83, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""D"": 2.51, ""E"": 1.86}"
2039-12,63.272,31.039,31.039,0.372,30.667,20.125,30.667,20.125,0.0,63.272,ZBO,"{""E"": 1.04, ""D"": 3.51, ""A"": 15.83, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.5, ""D"": 2.01, ""E"": 1.86}"
2040-01,63.272,37.839,37.839,0.454,37.375,23.958,37.375,23.958,0.0,63.282,ZBO,"{""E"": 0.45, ""D"": 6.5, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.29, ""D"": 5.85, ""E"": 1.04}"
2040-02,63.282,37.836,37.836,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 3.5, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.51, ""E"": 0.45}"
2040-03,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 6.5, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.5, ""E"": 0.45}"
2040-04,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 3.5, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.5, ""E"": 0.45}"
2040-05,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 6.5, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.5, ""E"": 0.45}"
2040-06,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 3.5, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.5, ""E"": 0.45}"
2040-07,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 6.5, ""B"": 4.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.5, ""E"": 0.45}"
2040-08,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 3.5, ""B"": 7.21}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.5, ""E"": 0.45}"
2040-09,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 6.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.5, ""E"": 0.45}"
2040-10,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45, ""D"": 3.5}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.5, ""E"": 0.45}"
2040-11,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,"{""E"": 0.45}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.21, ""D"": 6.5, ""E"": 0.45}"
2040-12,63.289,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,63.289,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.21, ""D"": 3.5, ""E"": 0.45}"
