period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-05,54.16,24.449,24.449,1.1,23.958,16.292,23.958,16.292,0.0,53.55,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.18}","{""C"": 10.83, ""A"": 13.62}"
2038-06,53.55,23.949,23.949,1.078,23.958,16.292,23.958,16.292,0.0,52.463,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 8.66}","{""C"": 10.83, ""A"": 13.12}"
2038-07,52.463,22.579,22.579,1.016,23.958,16.292,23.958,16.292,0.0,50.068,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.27}","{""C"": 10.83, ""A"": 11.75}"
2038-08,50.068,24.508,24.508,1.103,23.958,16.292,23.958,16.292,0.0,49.515,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.36}","{""C"": 10.83, ""A"": 13.67}"
2038-09,49.515,24.695,24.695,1.111,23.958,16.292,23.958,16.292,0.0,49.14,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 13.68, ""B"": 0.18}"
2038-10,49.14,25.036,25.036,1.127,23.958,16.292,23.958,16.292,0.0,49.091,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 5.54, ""B"": 8.66}"
2038-11,49.091,24.974,24.974,1.124,23.958,16.292,23.958,16.292,0.0,48.983,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 7.25}","{""C"": 10.83, ""A"": 13.87, ""B"": 0.27}"
2038-12,48.983,25.061,25.061,1.128,23.958,16.292,23.958,16.292,0.0,48.959,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 5.13}","{""C"": 10.83, ""A"": 13.87, ""B"": 0.36}"
2039-01,48.959,35.833,35.833,1.613,30.667,20.125,30.667,20.125,0.0,52.513,BASE,"{""A"": 15.83, ""B"": 5.61}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2039-02,52.513,35.833,35.833,1.613,30.667,20.125,30.667,20.125,0.0,56.067,BASE,"{""A"": 15.83, ""B"": 5.61}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2039-03,56.067,33.922,33.922,1.526,30.667,20.125,30.667,20.125,0.0,57.795,BASE,"{""A"": 15.83, ""B"": 5.53}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.25}"
2039-04,57.795,31.794,31.794,1.431,30.667,20.125,30.667,20.125,0.0,57.492,BASE,"{""A"": 15.83, ""B"": 5.43}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.13}"
2039-05,57.492,32.279,32.279,1.453,30.667,20.125,30.667,20.125,0.0,57.652,BASE,"{""A"": 15.83, ""B"": 5.45}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.61}"
2039-06,57.652,32.279,32.279,1.453,30.667,20.125,30.667,20.125,0.0,57.812,BASE,"{""A"": 15.83, ""B"": 5.45}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.61}"
2039-07,57.812,32.193,32.193,1.449,30.667,20.125,30.667,20.125,0.0,57.89,BASE,"{""A"": 15.83, ""B"": 5.45}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.53}"
2039-08,57.89,32.097,32.097,1.444,30.667,20.125,30.667,20.125,0.0,57.876,BASE,"{""A"": 15.83, ""B"": 5.44}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.43}"
2039-09,57.876,32.119,32.119,1.445,30.667,20.125,30.667,20.125,0.0,57.884,BASE,"{""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.45}"
2039-10,57.884,32.119,32.119,1.445,30.667,20.125,30.667,20.125,0.0,57.891,BASE,"{""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.45}"
2039-11,57.891,32.115,32.115,1.445,30.667,20.125,30.667,20.125,0.0,57.894,BASE,"{""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.45}"
2039-12,57.894,32.111,32.111,1.445,30.667,20.125,30.667,20.125,0.0,57.894,BASE,"{""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 5.44}"
2040-01,57.894,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,54.739,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-02,54.739,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,51.585,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-03,51.585,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,48.431,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-04,48.431,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,45.277,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-05,45.277,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,42.123,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-06,42.123,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,38.969,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-07,38.969,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,35.814,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-08,35.814,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,32.66,BASE,"{""B"": 9.17}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-09,32.66,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,29.506,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-10,29.506,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,26.352,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-11,26.352,35.833,35.833,1.613,37.375,23.958,37.375,23.958,0.0,23.198,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2040-12,23.198,35.833,35.833,1.612,37.375,23.958,37.375,23.958,0.0,20.044,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
