period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-11,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 10.0, ""A"": 15.83, ""B"": 3.12}","{""A"": 15.83, ""D"": 5.25}"
2038-12,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 2.54, ""A"": 15.83, ""B"": 8.55}","{""A"": 15.83, ""D"": 5.25}"
2039-01,46.196,35.0,35.0,0.42,26.667,17.5,26.667,17.5,0.0,54.109,ZBO,"{""D"": 8.13, ""A"": 15.83, ""B"": 3.12}","{""A"": 15.83, ""B"": 9.17, ""D"": 10.0}"
2039-02,54.109,27.54,27.54,0.33,26.667,17.5,26.667,17.5,0.0,54.652,ZBO,"{""D"": 2.62, ""A"": 15.83, ""B"": 8.55}","{""A"": 15.83, ""B"": 9.17, ""D"": 2.54}"
2039-03,54.652,27.087,27.087,0.325,26.667,17.5,26.667,17.5,0.0,54.747,ZBO,"{""D"": 8.04, ""A"": 15.83, ""B"": 3.12}","{""A"": 15.83, ""B"": 3.12, ""D"": 8.13}"
2039-04,54.747,26.997,26.997,0.324,26.667,17.5,26.667,17.5,0.0,54.753,ZBO,"{""D"": 2.61, ""A"": 15.83, ""B"": 8.55}","{""A"": 15.83, ""B"": 8.55, ""D"": 2.62}"
2039-05,54.753,26.992,26.992,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 8.04, ""A"": 15.83, ""B"": 3.12}","{""A"": 15.83, ""B"": 3.12, ""D"": 8.04}"
2039-06,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 2.61, ""A"": 15.83, ""B"": 8.55}","{""A"": 15.83, ""B"": 8.55, ""D"": 2.61}"
2039-07,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 8.04, ""A"": 15.83, ""B"": 3.12}","{""A"": 15.83, ""B"": 3.12, ""D"": 8.04}"
2039-08,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 2.61, ""A"": 15.83, ""B"": 8.55}","{""A"": 15.83, ""B"": 8.55, ""D"": 2.61}"
2039-09,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 8.04, ""A"": 15.83, ""B"": 9.02}","{""A"": 15.83, ""B"": 3.12, ""D"": 8.04}"
2039-10,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 2.61, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 8.55, ""D"": 2.61}"
2039-11,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 8.04, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 3.12, ""D"": 8.04}"
2039-12,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 7.82, ""A"": 15.83, ""B"": 9.17}","{""A"": 15.83, ""B"": 8.55, ""D"": 2.61}"
2040-01,54.754,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.754,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.02, ""D"": 8.04}"
2040-02,54.754,32.824,32.824,0.394,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.82}"
2040-03,54.684,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-04,54.684,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-05,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-06,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-07,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-08,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89, ""B"": 9.17}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-09,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-10,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.89}","{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-11,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
2040-12,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""A"": 15.83, ""B"": 9.17, ""D"": 7.89}"
